BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),BuildingAge,SiteEnergyUse_log,PropertyGFATotal_log,Distance_to_Center,Neighborhood_Cluster,Is_Downtown,Rotated_Lat,Rotated_Lon,Surface_Cluster
NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,30152,5680,24472,"Office, Parking",Office,25184.0,96.0,845044.125,9,13.647144123910861,10.314006534946971,7.2365577108177614,5,0,102.46797770589058,-82.15962353543749,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,22365,0,22365,Office,Office,21617.0,71.0,727385.8125,37,13.497212306945583,10.015252515866948,7.017237254378763,5,0,102.46565017413585,-82.15809213218208,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,30172,0,30172,Office,Office,30172.0,82.0,904059.875,22,13.714650870588057,10.314669620973522,6.946616757871045,5,0,102.4649973538128,-82.15856141421438,Surf_Group_1
NonResidential,Warehouse,98107.0,6,BALLARD,1.0,4,42500,0,42500,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,42500.0,100.0,241478.5938,89,12.394536109636823,10.657259354912508,7.339366667121917,5,0,102.4681478140417,-82.15297817139805,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,1.0,4,23032,0,23032,"Office, Restaurant, Retail Store",Office,14448.0,73.0,1121537.75,115,13.930211292652322,10.044639832292011,7.796568652107284,5,0,102.47283497990648,-82.15433658081935,Surf_Group_1
NonResidential,Other,98107.0,6,BALLARD,1.0,3,45750,4914,40836,"Other, Parking",Other,42850.0,72.0,7240274.0,116,15.795169608949651,10.730947070703667,7.696255516643651,5,0,102.47168026847478,-82.15323656195157,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,1.0,2,23500,0,23500,Office,Office,23500.0,26.0,1686405.0,48,14.33810960222042,10.06475570013225,7.472654219671342,5,0,102.46930989062315,-82.1521109470794,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,1.0,1,22282,0,22282,Office,Office,22282.0,93.0,579888.3125,50,13.270590799324475,10.011534456619263,7.3870457539642524,5,0,102.46844331385665,-82.15192999209115,Surf_Group_1
NonResidential,Mixed Use Property,98107.0,6,BALLARD,1.0,3,27085,0,27085,"Multifamily Housing, Office, Other, Strip Mall",Strip Mall,9500.0,65.5,1995131.75,107,14.5062206462258,10.206735348092,7.865052433171005,5,0,102.47302428080658,-82.15144445959623,Surf_Group_1
Nonresidential COS,Other,98125.0,5,NORTH,0.0,2,29258,0,29258,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,31991.0,72.0,8086943.5,20,15.905761405531976,10.283908319538032,11.44035766747912,1,0,102.4600229387143,-82.05508547452581,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,1.0,2,37500,0,37500,Office,Office,37500.0,58.0,2235765.5,85,14.620094232980996,10.532096211958502,12.775896604272356,1,0,102.47569624318962,-82.05511243419957,Surf_Group_1
NonResidential,K-12 School,98125.0,5,NORTHWEST,1.0,3,23983,0,23983,K-12 School,K-12 School,23983.0,61.0,1164364.75,86,13.96768621729334,10.085100525010166,13.928593864790967,1,0,102.50055093895867,-82.07330203007821,Surf_Group_1
NonResidential,Distribution Center,98106.0,1,DELRIDGE,1.0,1,24100,0,24100,"Distribution Center, Non-Refrigerated Warehouse",Distribution Center,20100.0,22.0,809870.8125,36,13.60463002318788,10.089967119478747,5.537247604570614,6,0,102.36290828130954,-82.18111795374114,Surf_Group_1
NonResidential,Worship Facility,98126.0,1,SOUTHWEST,1.0,1,23772,0,23772,Worship Facility,Worship Facility,23772.0,100.0,100841.7031,45,11.521307270290533,10.076263696486551,10.489327135046848,6,0,102.33999205391152,-82.22388588356993,Surf_Group_1
NonResidential,K-12 School,98105.0,4,NORTHEAST,3.0,2,31343,0,31343,K-12 School,K-12 School,51515.0,5.0,3846501.25,12,15.162674526851827,10.352746235642707,6.802169317150711,4,0,102.4396198133015,-82.09732622467766,Surf_Group_1
NonResidential,Mixed Use Property,98103.0,6,NORTHWEST,1.0,3,55912,22850,33062,"Office, Parking, Retail Store",Parking,24052.0,65.5,2450442.75,20,14.711779280479764,10.931534305156966,8.861228389187028,1,0,102.46567652029205,-82.10411776506322,Surf_Group_1
NonResidential,Other,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,20294,0,20294,"Office, Other",Other,18000.0,72.0,1735995.75,59,14.367091726042753,9.918080554839028,7.004180747137357,5,0,102.4655860844824,-82.15874112564606,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,40571,10849,29722,Office,Office,24008.0,64.0,1286817.375,33,14.067682576742639,10.610808804651954,6.858151868568632,5,0,102.46415695018729,-82.1589657924361,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,41707,15659,26048,"Office, Parking",Office,41707.0,78.0,1755788.5,33,14.378428601731871,10.638424259406456,6.804144863130579,5,0,102.46364599519906,-82.15926079243611,Surf_Group_1
NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,57644,0,57644,"Non-Refrigerated Warehouse, Office, Other - Services",Office,20176.0,65.5,2189735.0,56,14.599291089904831,10.962041443958253,6.102168350815652,5,0,102.45650740030496,-82.15751638338489,Surf_Group_1
NonResidential,Warehouse,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,39497,0,39497,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25547.0,9.0,1700057.375,61,14.346172558456926,10.583979998637826,5.94081439310367,5,0,102.4550020482272,-82.15900903710293,Surf_Group_1
Nonresidential COS,Other,98112.0,3,EAST,1.0,1,33087,0,33087,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,53776.0,72.0,3548858.25,84,15.082136490002576,10.406895734974256,2.9968911270381517,0,0,102.40614978987395,-82.1120544435706,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,2,27574,0,27574,Office,Office,27574.0,73.0,1211349.25,34,14.007245378974682,10.224628578731574,11.312138482244421,1,0,102.48285934196973,-82.08965928522636,Surf_Group_1
NonResidential,Retail Store,98125.0,5,NORTH,1.0,1,24982,0,24982,Retail Store,Retail Store,24982.0,99.0,335245.0,51,12.722616886789604,10.125910844525855,11.283689817570718,1,0,102.47712597028399,-82.08064879416797,Surf_Group_1
NonResidential,Senior Care Community,98125.0,5,North,1.0,5,43661,0,43661,"Parking, Senior Care Community",Senior Care Community,43661.0,4.0,3936421.5,18,15.18578261983536,10.684210534101828,11.62569083102321,1,0,102.48203957208418,-82.08271940213405,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,3,76105,27307,48798,Office,Office,76105.0,91.0,2472350.25,29,14.720679774416283,11.239869244713768,11.366643977823248,1,0,102.48330369441759,-82.08944892624251,Surf_Group_1
NonResidential,Mixed Use Property,98125.0,5,North,1.0,2,32009,0,32009,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,17500.0,65.5,1998725.25,64,14.508020160314421,10.373772392238497,11.56707746487024,1,0,102.47724979023693,-82.07614325661744,Surf_Group_1
NonResidential,Retail Store,98125.0,5,NORTH,1.0,1,41615,0,41615,Retail Store,Retail Store,41615.0,69.0,1900006.25,50,14.457367733604944,10.636215958180195,11.24031680470564,1,0,102.47679822037651,-82.08086111467604,Surf_Group_1
NonResidential,Medical Office,98125.0,5,NORTH,1.0,3,28841,0,28841,Medical Office,Medical Office,28841.0,55.0,1459199.75,28,14.193398726975435,10.269553264861555,11.204187573000507,1,0,102.47658609224732,-82.08113369797854,Surf_Group_1
Nonresidential COS,Other,98125.0,5,NORTH,2.0,1,30498,0,30498,Other - Recreation,Other - Recreation,30498.0,72.0,2436063.0,11,14.705893769546472,10.325416386674958,11.055941654337351,1,0,102.4752569579522,-82.08153156984933,Surf_Group_1
NonResidential,K-12 School,98106.0,1,DELRIDGE,1.0,2,42975,0,42975,K-12 School,K-12 School,21405.0,92.0,959352.0,92,13.774013335528952,10.66837383025105,10.13099306191549,6,0,102.33064179111709,-82.20791075334589,Surf_Group_1
NonResidential,Other,98108.0,1,DELRIDGE,1.0,1,23260,0,23260,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,72.0,1612105.75,53,14.293051801633984,10.054490426072656,8.075617427383598,2,0,102.3340220948522,-82.18040561116013,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98106.0,1,DELRIDGE,1.0,2,30659,0,30659,"Data Center, Non-Refrigerated Warehouse, Office",Office,27262.0,88.0,2619088.5,28,14.778336914442411,10.330681536107859,8.149800517160093,2,0,102.33474846037205,-82.18280371314538,Surf_Group_1
NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,27144,0,27144,Other,Other,27144.0,72.0,1012024.313,96,13.827463153244517,10.208911306464065,2.8781544854351675,9,0,102.4206131357858,-82.13506569353738,Surf_Group_1
NonResidential,Other,98133.0,5,NORTHWEST,5.0,1,23166,0,23166,Other,Other,23166.0,72.0,3475804.25,46,15.061336449052112,10.05044096549229,11.551700239603704,1,0,102.49058854668039,-82.09952666048731,Surf_Group_1
NonResidential,Medical Office,98133.0,5,NORTHWEST,1.0,2,34759,0,34759,"Medical Office, Parking",Medical Office,44667.0,81.0,1633105.375,37,14.305993898345928,10.456193810265846,11.052485185630404,1,0,102.48167418227084,-82.09230652841279,Surf_Group_1
NonResidential,Hospital,98133.0,5,NORTHWEST,8.0,1,415632,0,415632,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),483520.0,85.0,98960776.0,50,18.410234127569904,12.937555532355692,12.019966242996952,1,0,102.49019762252165,-82.08972955998246,Surf_Group_0
NonResidential,Worship Facility,98133.0,5,NORTHWEST,1.0,2,44719,0,44719,"Medical Office, Office, Worship Facility",Worship Facility,45909.0,73.0,1614026.25,51,14.294242391620296,10.708153746219391,12.37043833217996,1,0,102.49062890381376,-82.08407656109276,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98144.0,2,GREATER DUWAMISH,1.0,1,21603,0,21603,Supermarket/Grocery Store,Supermarket/Grocery Store,21603.0,16.0,5833800.0,51,15.579179147025803,9.980587472916977,3.3567134111009103,7,0,102.36100572513558,-82.13658262978358,Surf_Group_1
NonResidential,Medical Office,98112.0,3,EAST,1.0,3,591981,0,591981,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking",Medical Office,520187.0,60.0,102673696.0,52,18.447066517458413,13.291229818756506,2.1470936016313424,0,0,102.3963909717715,-82.11547167479533,Surf_Group_0
NonResidential,Distribution Center,98108.0,1,DELRIDGE,1.0,1,42900,0,42900,Distribution Center,Distribution Center,43050.0,53.0,436252.5,37,12.98597648314138,10.666627104916108,8.301711302781031,2,0,102.33139576201233,-82.18001666924388,Surf_Group_1
Campus,Other,98108.0,1,DELRIDGE,5.0,1,57952,0,57952,Adult Education,Adult Education,57952.0,72.0,3091387.5,11,14.944130577216733,10.96737036068314,9.714167047923631,2,0,102.31963625862217,-82.18510861190032,Surf_Group_1
NonResidential,Other,98108.0,1,DELRIDGE,1.0,1,26232,0,26232,"Office, Other - Services",Other - Services,18262.0,72.0,3094090.0,45,14.945004398250585,10.174735318524483,8.526796941995565,2,0,102.3297663906967,-82.1812345153408,Surf_Group_1
NonResidential,Warehouse,98144.0,3,DOWNTOWN,1.0,2,25840,0,25840,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,25840.0,92.0,313528.0938,60,12.6556442484372,10.159678957896539,1.5517045618199055,0,1,102.37869994501307,-82.12944991761167,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98144.0,2,DOWNTOWN,1.0,1,45145,0,45145,Office,Office,43813.0,73.0,1268459.0,28,14.053313335859386,10.717634810741579,1.4343863432149486,0,1,102.37958300926272,-82.13221942975842,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98144.0,3,DOWNTOWN,1.0,5,70332,22095,48237,"Office, Parking",Office,44417.0,89.0,1981115.25,15,14.499170501676469,11.16098216626443,1.5698896005038798,0,1,102.37838863104099,-82.13001070599492,Surf_Group_1
SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,1.0,1,50546,0,50546,K-12 School,K-12 School,53234.0,94.0,1155080.5,45,13.959680596479007,10.830639091743029,5.436059407503731,2,0,102.34599873648281,-82.1522097629684,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98117.0,6,BALLARD,1.0,1,45522,0,45522,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,45522.0,22.0,12250422.0,22,16.32107094334125,10.725951004566129,9.87567353511209,5,0,102.4887599039395,-82.1359393583512,Surf_Group_1
NonResidential,Retail Store,98133.0,5,NORTHWEST,1.0,2,20088,0,20088,"Office, Parking, Retail Store",Retail Store,16080.0,75.5,326778.6875,37,12.697038424113073,9.907877900837422,13.01441868061236,1,0,102.50226910124823,-82.0934179744594,Surf_Group_1
Campus,Other,98134.0,1,GREATER DUWAMISH,5.0,2,138907,0,138907,Other,Other,139557.0,72.0,7837692.5,27,15.874455025025195,11.841559923440924,4.158447860629172,7,0,102.3715378104736,-82.17172473669865,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98134.0,1,GREATER DUWAMISH,1.0,2,40657,0,40657,"Office, Parking",Office,40657.0,57.0,2826828.0,19,14.854665792942932,10.612926301872958,4.179156603494278,7,0,102.3703347977717,-82.17064105757684,Surf_Group_1
NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,1.0,1,20200,0,20200,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18700.0,60.0,269016.6875,116,12.50252869197585,9.913437883389296,3.967209208981506,7,0,102.3745746689023,-82.17238472979258,Surf_Group_1
NonResidential,Residence Hall,98104.0,3,EAST,1.0,1,44086,0,44086,Residence Hall/Dormitory,Residence Hall/Dormitory,44091.0,29.0,3652708.75,112,15.110979573609024,10.693897550716283,0.4842599625269137,3,1,102.3920562055869,-82.13364363952468,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,3,EAST,1.0,7,54372,20824,33548,"Office, Parking",Office,54372.0,94.0,1403820.0,46,14.154707650220708,10.903604594455139,0.5150178042029129,3,1,102.39118096856637,-82.13346768453646,Surf_Group_1
NonResidential,Other,98104.0,3,EAST,1.0,1,47699,0,47699,"Museum, Parking",Museum,47000.0,72.0,14524386.0,65,16.49133958786384,10.77266571229609,0.6034281018568629,3,1,102.39102934025212,-82.1322850565923,Surf_Group_1
NonResidential,Medical Office,98104.0,3,EAST,1.0,0,274568,0,274568,"Medical Office, Parking",Medical Office,228133.0,52.0,25311526.0,71,17.04677042307835,12.522954232386383,0.6834395704419147,3,1,102.3921343591199,-82.13113900541461,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,21282,0,21282,Office,Office,19658.0,69.0,1245923.75,60,14.03538778063035,9.965616924001678,0.7300517599084445,3,1,102.39131196819628,-82.13057458255122,Surf_Group_1
NonResidential,Other,98118.0,2,SOUTHEAST,1.0,2,41022,0,41022,Other,Other,41022.0,72.0,3787648.25,95,15.147255869947928,10.62186378714185,7.935352202370205,8,0,102.31380341893552,-82.12144583721064,Surf_Group_1
NonResidential,Other,98106.0,1,DELRIDGE,1.0,2,28109,0,28109,Other,Other,28109.0,72.0,3612526.75,50,15.0999180162197,10.243845088739151,4.355526112535599,6,0,102.37546075275995,-82.17833947205378,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,1.0,3,33580,12990,20590,"Office, Parking",Office,20590.0,100.0,409578.4063,31,12.922883632323598,10.421685930631531,14.062063962636218,1,0,102.48166127907473,-82.04372417942152,Surf_Group_1
NonResidential,Warehouse,98165.0,5,NORTH,1.0,1,21936,0,21936,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21936.0,100.0,113130.0,39,11.636292878920512,9.995884401802096,12.921902618644685,1,0,102.47768894154933,-82.05554388900275,Surf_Group_1
NonResidential,Other,98125.0,5,NORTH,1.0,1,30160,0,30160,Other,Other,30139.0,72.0,1045838.5,47,13.860329513980908,10.314271822121892,12.973901036083777,1,0,102.47734606967855,-82.05431001750208,Surf_Group_1
NonResidential,Mixed Use Property,98011.0,7,DOWNTOWN,1.0,11,111137,0,111137,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",Office,42939.0,65.5,9546165.0,107,16.071650061125187,11.61851895348777,0.5910609128339624,3,1,102.40025944840323,-82.1413320728694,Surf_Group_0
NonResidential,Other,98106.0,1,Delridge,1.0,1,40189,0,40189,"Office, Other - Utility, Parking",Other - Utility,28347.0,72.0,1509292.0,19,14.227151224663055,10.601348605322293,4.981169285208475,6,0,102.36626582502596,-82.17719339004661,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98103.0,1,DELRIDGE,1.0,2,66484,0,66484,"Non-Refrigerated Warehouse, Office, Retail Store",Office,49334.0,69.0,3046543.0,28,14.929518063128766,11.104716596191,4.789086299201741,6,0,102.37760824677909,-82.18567904080389,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,25151,0,25151,Office,Office,24155.0,85.0,1356874.75,57,14.120694635367785,10.132652936168832,0.7445560042272608,3,1,102.39088716057513,-82.13043879416797,Surf_Group_1
NonResidential,Hotel,98104.0,3,EAST,1.0,6,35770,0,35770,Hotel,Hotel,35770.0,56.0,2640980.25,88,14.786660713023362,10.484864832253063,0.5657117117963535,3,1,102.39433574350753,-82.133031915021,Surf_Group_1
NonResidential,Hotel,98101.0,3,EAST,1.0,9,48006,0,48006,Hotel,Hotel,48006.0,85.0,3239754.0,88,14.991007958960067,10.77908128207818,0.5611237134533327,3,1,102.39473992935041,-82.13327198543655,Surf_Group_1
NonResidential,Mixed Use Property,98104.0,2,DOWNTOWN,1.0,2,29631,0,29631,"Office, Restaurant, Supermarket/Grocery Store",Supermarket/Grocery Store,16000.0,65.5,5144392.0,56,15.453417747283831,10.296576389576238,1.2628808650618806,0,1,102.38162254718335,-82.13119201306091,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,2,23472,0,23472,"Office, Other, Retail Store",Office,20695.0,73.0,1625308.625,27,14.301208278789794,10.063563500382763,1.250595434208144,3,1,102.38142497078695,-82.13528980070396,Surf_Group_1
Nonresidential COS,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,1.0,2,21315,0,21315,Office,Office,20424.0,34.0,2796425.0,43,14.843852373645804,9.96716632919931,1.3649192809703683,3,1,102.38045870836262,-82.13695618509159,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,57110,15812,41298,"Office, Parking",Office,36867.0,69.0,2190460.0,32,14.599622125398282,10.952734511658909,2.818037081345321,9,0,102.42310531040717,-82.15240226660292,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,3,34030,0,34030,Office,Office,34030.0,50.0,1748629.875,37,14.374343110679629,10.434997767494952,2.4079386105093086,9,0,102.41803846579064,-82.15658623429304,Surf_Group_1
NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,41308,0,41308,Distribution Center,Distribution Center,41308.0,7.0,1642471.5,64,14.311712677592189,10.628811464791294,3.5399373576892743,7,0,102.36399717488314,-82.15044397273465,Surf_Group_1
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,1.0,3,43878,0,43878,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",Multifamily Housing,12000.0,65.5,769771.3125,103,13.553848752964349,10.689168334499007,0.5253217539012881,3,1,102.39207796967665,-82.14438133603392,Surf_Group_1
NonResidential,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,34976,0,34976,Performing Arts,Performing Arts,34976.0,72.0,873711.125,104,13.680505079408736,10.462417390976265,2.9493051481171264,9,0,102.42446293835133,-82.15255374717998,Surf_Group_1
NonResidential,Warehouse,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,38255,0,38255,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,38255.0,12.0,985401.8125,59,13.800804768444886,10.552029549665953,6.373749889200468,5,0,102.45806250155,-82.14908989775222,Surf_Group_1
Campus,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,23.0,1,260241,0,260241,Other,Other,260241.0,72.0,34012980.0,61,17.342252774432716,12.469363403746675,6.588649856562769,5,0,102.46128389284374,-82.15692951114399,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,1.0,3,48924,0,48924,"Office, Parking",Office,31325.0,71.0,2282551.25,27,14.64080434464935,10.798023352607254,5.28206774284892,9,0,102.4447074964944,-82.13737835046057,Surf_Group_1
